y, e, y(t;y;e)
-19.2,  -11.4,  0.111111
-19.2,  -11.2,  0.111111
-19.2,  -11,  0.111111
-19.2,  -10.8,  0.111111
-19.2,  -10.6,  0.111111
-19.2,  -10.4,  0.111111
-19.2,  -10.2,  0.111111
-19.2,  -10,  0.111111
-19.2,  -9.8,  0.111111
-19.2,  -9.6,  0.111111
-19.2,  -9.4,  0.111111
-19.2,  -9.2,  0.111111
-19.2,  -9,  0.111111
-19.2,  -8.8,  0.111111
-19.2,  -8.6,  0.111111
-19.2,  -8.4,  0.111111
-19.2,  -8.2,  0.111111
-19.2,  -8,  0.111111
-19.2,  -7.8,  0.111111
-19.2,  -7.6,  0.111111
-19.2,  -7.4,  0.111111
-19.2,  -7.2,  0.111111
-19.2,  -7,  0.111111
-19.2,  -6.8,  0.111111
-19.2,  -6.6,  0.111111
-19.2,  -6.4,  0.111111
-19.2,  -6.2,  0.111111
-19.2,  -6,  0.111111
-19.2,  -5.8,  0.111111
-19.2,  -5.6,  0.111111
-19.2,  -5.4,  0.111111
-19.2,  -5.2,  0.111111
-19.2,  -5,  0.111111
-19.2,  -4.8,  0.111111
-19.2,  -4.6,  0.111111
-19.2,  -4.4,  0.111111
-19.2,  -4.2,  0.111111
-19.2,  -4,  0.111111
-19.2,  -3.8,  0.111111
-19.2,  -3.6,  0.111111
-19.2,  -3.4,  0.111111
